dataset_id,relative_path,class_label,generator,condition,identity,split,age,gender,race,reason_code,content_hash,original_size,current_size,output_format,exif_stripped,processed_path
DS0005,train/26817.jpg,real,none,train,,train,,,,OK,35d706a0edd1c4d66ac72191ad624276beeb32c4c18a1961e00632d94ffab687,224x224,224x224,PNG,true,images/train/26817.png
DS0005,train/5097.jpg,real,none,train,,train,,,,OK,44fb712f47a79b59dcafdbde00e929674ad45a3f7a0c852a102c79be3b8ce858,224x224,224x224,PNG,true,images/train/5097.png
DS0005,train/59866.jpg,real,none,train,,train,,,,OK,a68689df8062bb31ab57ec84005433b21e71026dd70fa06109c7c7b204e99e90,224x224,224x224,PNG,true,images/train/59866.png
DS0005,train/38716.jpg,real,none,train,,train,,,,OK,db42da8facc85eb4b85adf4a233ad160cd4a934c6933b2eaee099bc9ca742fd0,224x224,224x224,PNG,true,images/train/38716.png
DS0005,train/64499.jpg,real,none,train,,train,,,,OK,4b374d0c7398d8daa27b11e579fd45fa65c36223aac71d0dd7b31452c2be2acd,224x224,224x224,PNG,true,images/train/64499.png
DS0005,train/73086.jpg,real,none,train,,train,,,,OK,300c32bffecc070ff5d000106882672afa6c33e280731cc5014aef75daf24cfe,224x224,224x224,PNG,true,images/train/73086.png
DS0005,train/47256.jpg,real,none,train,,train,,,,OK,a3a1ef17a7ecc4f3b88455be0b62c792611d4ffd4d2dd4dd6d2095d490dcceae,224x224,224x224,PNG,true,images/train/47256.png
DS0005,train/28361.jpg,real,none,train,,train,,,,OK,7c6ddd4b61e9b2f24e1740dfc3ec396aaaf7ad1c6e4a9b2caf0f30216b2afdb8,224x224,224x224,PNG,true,images/train/28361.png
DS0005,train/71240.jpg,real,none,train,,train,,,,OK,cd0c748b966e2601c8564661b4935c7678df282e1b0ff4715af42f8726d28619,224x224,224x224,PNG,true,images/train/71240.png
DS0005,train/5245.jpg,real,none,train,,train,,,,OK,b860b3342325ca5dceaf25b8263a85a63c1266865401780a811add9daf1cacae,224x224,224x224,PNG,true,images/train/5245.png
DS0005,train/85320.jpg,real,none,train,,train,,,,OK,a4e2675f7bfd631717838d4ad0e65ce4a6d9687018aff5919d04178fc40b6da4,224x224,224x224,PNG,true,images/train/85320.png
DS0005,train/35606.jpg,real,none,train,,train,,,,OK,0001156afc6a921490316f9f126dce982e6ab4c0a50f4de45069873c9f521b31,224x224,224x224,PNG,true,images/train/35606.png
DS0005,train/52732.jpg,real,none,train,,train,,,,OK,9e97ef3debba70139dacb3e73bd4872b0914f35fb7781a542db89e9d4ee6877f,224x224,224x224,PNG,true,images/train/52732.png
DS0005,train/14546.jpg,real,none,train,,train,,,,OK,23dac36aaefedf046f76128539ca2fc8a24d3cf27c7ab12b049327eb43e5288a,224x224,224x224,PNG,true,images/train/14546.png
DS0005,train/49543.jpg,real,none,train,,train,,,,OK,167846b88cc8bf0149aac72205c96463c88a098dfd27f17a427761225c403855,224x224,224x224,PNG,true,images/train/49543.png
DS0005,train/67695.jpg,real,none,train,,train,,,,OK,07db0557e5ed5368e276d892992b4688b3e1108461f0fd3338c7afdde578224d,224x224,224x224,PNG,true,images/train/67695.png
DS0005,train/2450.jpg,real,none,train,,train,,,,OK,53a1f11068caae46255cdfbdccb551896c2f4eef52ee0da7eb3bc733d55d3785,224x224,224x224,PNG,true,images/train/2450.png
DS0005,train/60233.jpg,real,none,train,,train,,,,OK,33bc265f4f9327a4b3066e5a66c9a53803072c3b7391434d270673e7cba0f389,224x224,224x224,PNG,true,images/train/60233.png
DS0005,train/49160.jpg,real,none,train,,train,,,,OK,6d9643ec22c06e09ef2ec7b86b11a89d5779b851a7f7c1dcb00ae697808f9ac2,224x224,224x224,PNG,true,images/train/49160.png
DS0005,train/63120.jpg,real,none,train,,train,,,,OK,135ebfc6c3a1c13bcc521388467f5db60646e86f7d623ac565073c14333fad69,224x224,224x224,PNG,true,images/train/63120.png
DS0005,train/59699.jpg,real,none,train,,train,,,,OK,ac461733458fcd233d6407d696644b4a54d522a9deb7e0f1e4438253e3487a30,224x224,224x224,PNG,true,images/train/59699.png
DS0005,train/61334.jpg,real,none,train,,train,,,,OK,7c40d3db8e3d279a9d0297ec8933976bf4c621d3c80b50ac8b033536faaee5e5,224x224,224x224,PNG,true,images/train/61334.png
DS0005,train/70187.jpg,real,none,train,,train,,,,OK,d12a0efacebef6a6f299f9825125da138be8e15e3fa020d9bd3a5504df62768b,224x224,224x224,PNG,true,images/train/70187.png
DS0005,train/63853.jpg,real,none,train,,train,,,,OK,718e5015bd88dc7fae8826b8154e5e207eac5b94c7e29ca3c2a4746f64b23f15,224x224,224x224,PNG,true,images/train/63853.png
DS0005,train/15847.jpg,real,none,train,,train,,,,OK,a3e1091a9900db0acf7003c65a7025d4bd65890b9d146f494ba29512ea5fe3b4,224x224,224x224,PNG,true,images/train/15847.png
DS0005,train/13662.jpg,real,none,train,,train,,,,OK,797e406dc4fa1066d0d4b041b28b83cdd7b7527d4bc16ac1d9ac0aed9b83d69b,224x224,224x224,PNG,true,images/train/13662.png
DS0005,train/72114.jpg,real,none,train,,train,,,,OK,8bdd02266990200c74f4c902db7d7eb1a70334820b698d47a2c60b0f9615a40a,224x224,224x224,PNG,true,images/train/72114.png
DS0005,train/75822.jpg,real,none,train,,train,,,,OK,a326406adfb26d23353a56c1a6ff3a855c27e0cb95b1b61736d4d6990b264686,224x224,224x224,PNG,true,images/train/75822.png
DS0005,train/54211.jpg,real,none,train,,train,,,,OK,01f9a097d31519cecc2eb675d8e377fb6303caefd4363536c7e63fcdd241b69d,224x224,224x224,PNG,true,images/train/54211.png
DS0005,train/74992.jpg,real,none,train,,train,,,,OK,bca8b38dd8bc18a5ccc52d88bfef896c31ca112f64940dffda77c6cd3ce2e206,224x224,224x224,PNG,true,images/train/74992.png
DS0005,train/14810.jpg,real,none,train,,train,,,,OK,8ad01721c402d83adb3574d2577d7f56a8c6d448a7b386fef1db959c50b4414d,224x224,224x224,PNG,true,images/train/14810.png
DS0005,train/32980.jpg,real,none,train,,train,,,,OK,29e836de699236b83fc6a6578c6dcc31795ce35ed2b77f4246d107a301836c52,224x224,224x224,PNG,true,images/train/32980.png
DS0005,train/24906.jpg,real,none,train,,train,,,,OK,76d4ffc1141df2150923f65306083f7001cec09c693172314502ab86caf7086d,224x224,224x224,PNG,true,images/train/24906.png
DS0005,train/27567.jpg,real,none,train,,train,,,,OK,6aa30e7a0f6b932528767556adca77452942457818a305a0aa6f7c50db84a789,224x224,224x224,PNG,true,images/train/27567.png
DS0005,train/39223.jpg,real,none,train,,train,,,,OK,053006e76d29b84d98205052042f087ae6a4050a86b153a21883a3b827eb61f5,224x224,224x224,PNG,true,images/train/39223.png
DS0005,train/45312.jpg,real,none,train,,train,,,,OK,8adcda7502228657eafbbcd11d03ecf77cc8214f3ec0cf9143c0d19297fafd95,224x224,224x224,PNG,true,images/train/45312.png
DS0005,train/60388.jpg,real,none,train,,train,,,,OK,65bf7c20cc3d5196c95514c93bd3fa35218a8dc48f789ae78f989fa037218197,224x224,224x224,PNG,true,images/train/60388.png
DS0005,train/30683.jpg,real,none,train,,train,,,,OK,a62a144918274924506b657a22c076fd18855c49f624c1ead3ac7712b890a040,224x224,224x224,PNG,true,images/train/30683.png
DS0005,train/44465.jpg,real,none,train,,train,,,,OK,5ab969413825840c19efe07de136b12a6b372d5013b7fa68dd1522097febe8e0,224x224,224x224,PNG,true,images/train/44465.png
DS0005,train/13260.jpg,real,none,train,,train,,,,OK,720b963e18f08ca6128d93cbe6aac95c3fcd68082a645548d33310145fa19b40,224x224,224x224,PNG,true,images/train/13260.png
DS0005,train/37733.jpg,real,none,train,,train,,,,OK,1d027bcdf06cad625c53d6ab3287791b40b85f50a9dd40133dcbcd8b5824e0bd,224x224,224x224,PNG,true,images/train/37733.png
DS0005,train/82259.jpg,real,none,train,,train,,,,OK,27df25ee0923cbe43ab10dd2e110cda7884b2c62e03b772442b02c86da7d2daf,224x224,224x224,PNG,true,images/train/82259.png
DS0005,train/67742.jpg,real,none,train,,train,,,,OK,8abdc9d41765d58f637e3acc7c5bae5562193a0afe9580d95f61b881c73d8706,224x224,224x224,PNG,true,images/train/67742.png
DS0005,train/14931.jpg,real,none,train,,train,,,,OK,484c63c68dceca952898c9643564ea8aa623fd0834279c2a190741c7862c6cd2,224x224,224x224,PNG,true,images/train/14931.png
DS0005,train/37184.jpg,real,none,train,,train,,,,OK,e1a6ad1f4f18f89a64a7ff79c1dae572d00747d6b4333bb220f6806a7a30e2cf,224x224,224x224,PNG,true,images/train/37184.png
DS0005,train/14783.jpg,real,none,train,,train,,,,OK,a688891dc25623499fce49b07780ec24ea88681ca74b9392262e380a3d4f0d5e,224x224,224x224,PNG,true,images/train/14783.png
DS0005,train/8877.jpg,real,none,train,,train,,,,OK,32cdc9e10e68cda70da1bbc5a2b2bf7bb3df8262fb642a7c9eb0712328487775,224x224,224x224,PNG,true,images/train/8877.png
DS0005,train/30750.jpg,real,none,train,,train,,,,OK,83cde701891c29ea7d3b092cd4484745e52c047e8979b8c3a9b58b56976cf4bc,224x224,224x224,PNG,true,images/train/30750.png
DS0005,train/41354.jpg,real,none,train,,train,,,,OK,cd1105f8dd3a0092cc908f52e4d490c54db739aeee06a7f524c63bb835a2a263,224x224,224x224,PNG,true,images/train/41354.png
DS0005,train/49419.jpg,real,none,train,,train,,,,OK,06b2561af5d6e0637f4e54f9f6202367490398ff13457ca80d2250f3365256ed,224x224,224x224,PNG,true,images/train/49419.png
DS0005,train/45748.jpg,real,none,train,,train,,,,OK,08a04da2477d35d253d35a772a21dc79dece7e75faa7688a1bcaed9643d286ad,224x224,224x224,PNG,true,images/train/45748.png
DS0005,train/21265.jpg,real,none,train,,train,,,,OK,313cb06840d36a699458610930258c6e6390542ed1f93424010cb5a0ccd6bba9,224x224,224x224,PNG,true,images/train/21265.png
DS0005,train/7713.jpg,real,none,train,,train,,,,OK,a6743e8ad09718e9c9e13862769b8a3f799e8a6cd6afd19083c049636350ea0f,224x224,224x224,PNG,true,images/train/7713.png
DS0005,train/49562.jpg,real,none,train,,train,,,,OK,fe62d1e8101699e47eca5dc020e49b56c5d62e3cee975a60eae57c729cd6ee0a,224x224,224x224,PNG,true,images/train/49562.png
DS0005,train/46950.jpg,real,none,train,,train,,,,OK,e01fbd41b00b5bf40ee0ce44d61fa9065fb3c15bb1309c02592264f8175da71d,224x224,224x224,PNG,true,images/train/46950.png
DS0005,train/8759.jpg,real,none,train,,train,,,,OK,b8f8deb1959aab23b50ba73bef8bd89e5db86cce2f9bbac0a795fc68cd8b35f9,224x224,224x224,PNG,true,images/train/8759.png
DS0005,train/71496.jpg,real,none,train,,train,,,,OK,fd6fcaa3eea1f15335a1808276de33caf2bf4ff233afb52a0b68d617a762c853,224x224,224x224,PNG,true,images/train/71496.png
DS0005,train/10014.jpg,real,none,train,,train,,,,OK,8653af912c5a238538a2910116926ad58fa052516a094f6ccf81a6b770cee911,224x224,224x224,PNG,true,images/train/10014.png
DS0005,train/67285.jpg,real,none,train,,train,,,,OK,a6dfb74eebc96c9d258342a6354615ea1b81ebf88fabdacb6b6f4e098c176574,224x224,224x224,PNG,true,images/train/67285.png
DS0005,train/52021.jpg,real,none,train,,train,,,,OK,6500bdcd7f0122f2cd3680518b2d66ce5a44913eaae97af65bf9063cda12c469,224x224,224x224,PNG,true,images/train/52021.png
DS0005,train/9304.jpg,real,none,train,,train,,,,OK,c193c8125fa0023742406bbf516a1eb45464ac03196de4b1578f3b3e33bd6b93,224x224,224x224,PNG,true,images/train/9304.png
DS0005,train/26527.jpg,real,none,train,,train,,,,OK,9ca76b579693ad235d4b95fd72aa66ad1a9889a11ddca7e900aed041c7c51182,224x224,224x224,PNG,true,images/train/26527.png
DS0005,train/66669.jpg,real,none,train,,train,,,,OK,a0cffcdb65d8f65c113970e4227b9aa099dc95f67262faa8d23a2bfd336d960f,224x224,224x224,PNG,true,images/train/66669.png
DS0005,train/38031.jpg,real,none,train,,train,,,,OK,a227a4ce32d575151318f1a9cdda68f9f81dc038572630eda63defb69ef653b5,224x224,224x224,PNG,true,images/train/38031.png
DS0005,train/84143.jpg,real,none,train,,train,,,,OK,e9ca182b02ee8a85772e0304c53be5ca0b2ce1c7f8fc1b48b498262dad1c92b7,224x224,224x224,PNG,true,images/train/84143.png
DS0005,train/29344.jpg,real,none,train,,train,,,,OK,3ed7d9727ae282f03460bf01bc473813f860b69077a62f642cee0b5809fb2a56,224x224,224x224,PNG,true,images/train/29344.png
DS0005,train/30584.jpg,real,none,train,,train,,,,OK,adfa44bf29dfc667e289c5b99ae376a361ff5226c550e74f56f7fe8e2a9376e6,224x224,224x224,PNG,true,images/train/30584.png
DS0005,train/5235.jpg,real,none,train,,train,,,,OK,26683197b6e62651de29c623fe5438551b53a8d533f84fa9885b70e7b98070a9,224x224,224x224,PNG,true,images/train/5235.png
DS0005,train/36988.jpg,real,none,train,,train,,,,OK,4bf2177fbe8ff3ea0a9b25e68daa1b79c6f7d767e0c63fc54eb6840e7baa6ca0,224x224,224x224,PNG,true,images/train/36988.png
DS0005,train/52990.jpg,real,none,train,,train,,,,OK,6f412cfb1bcb6af4c334373a5588d35093ee71761c3801756050183d9a8a7dd7,224x224,224x224,PNG,true,images/train/52990.png
DS0005,train/64744.jpg,real,none,train,,train,,,,OK,5ef2d72f5e7459a5d1a4c7c656b45e21528ee9196c9f22215cd3123be52b60e4,224x224,224x224,PNG,true,images/train/64744.png
DS0005,train/58467.jpg,real,none,train,,train,,,,OK,37e4741db66b3218968222ce6375fa3fd72e7baaab27bb3c243d83bb2403ac10,224x224,224x224,PNG,true,images/train/58467.png
DS0005,train/46234.jpg,real,none,train,,train,,,,OK,b5372caaf92186c98a3f557d3d27382901aff6bc29d769ace738110a33563eb1,224x224,224x224,PNG,true,images/train/46234.png
DS0005,train/42583.jpg,real,none,train,,train,,,,OK,9320c1734c0c7960b43a1150ddf67eb971678befa677f166b3b0cd943308129e,224x224,224x224,PNG,true,images/train/42583.png
DS0005,train/51040.jpg,real,none,train,,train,,,,OK,8cadd30a2a0f8bc03228836e47f165a839b3c9830553b096f20d3dfd4fc09a74,224x224,224x224,PNG,true,images/train/51040.png
DS0005,train/18711.jpg,real,none,train,,train,,,,OK,4eb9d6a2c647de041fa8e7d449b7293ae8e01af8cd26080638f36daddc0bda93,224x224,224x224,PNG,true,images/train/18711.png
DS0005,train/31155.jpg,real,none,train,,train,,,,OK,eb5afe610b02acc5286692b0dbb4fb8e5b5b164548281392210d11a2d1e3ff49,224x224,224x224,PNG,true,images/train/31155.png
DS0005,train/73089.jpg,real,none,train,,train,,,,OK,9f9f49c0531c1801fc32953f0ded0eb91ff8090f52ccae3ec9e43c0146e20ea2,224x224,224x224,PNG,true,images/train/73089.png
DS0005,train/8164.jpg,real,none,train,,train,,,,OK,b2d9e04f9b67ccf456b147b161294195b49de84313623535ac0f336d74989256,224x224,224x224,PNG,true,images/train/8164.png
DS0005,train/52159.jpg,real,none,train,,train,,,,OK,8b3bb1726da7f8084b4bf0ca661370c48e2ade1308c9f5690c8d230f64bab60c,224x224,224x224,PNG,true,images/train/52159.png
DS0005,train/13255.jpg,real,none,train,,train,,,,OK,a873c4f1fc6bc4d58c023fcf3b6f3b6e2744e7852265d9ddefdc3be6ed35776f,224x224,224x224,PNG,true,images/train/13255.png
DS0005,train/43993.jpg,real,none,train,,train,,,,OK,f702d4a06d81f201e36da43f22b12f62f8619fe5aff033e73340ea9f800cbe5c,224x224,224x224,PNG,true,images/train/43993.png
DS0005,train/54610.jpg,real,none,train,,train,,,,OK,45198c252bf1970343c3ca57cc4debd3680f8622338771d66a33e1cbab9c946a,224x224,224x224,PNG,true,images/train/54610.png
DS0005,train/67316.jpg,real,none,train,,train,,,,OK,57ce47236a0312736bc8b5cba6f8788d67854eefcf0e71ee6ac534874da777c5,224x224,224x224,PNG,true,images/train/67316.png
DS0005,train/12415.jpg,real,none,train,,train,,,,OK,802be6a1c22f5a432e0aad4a27415149c8f04d8dcf83e5eb9104a81a9f4848fb,224x224,224x224,PNG,true,images/train/12415.png
DS0005,train/35978.jpg,real,none,train,,train,,,,OK,e58c3f11da82b8796b1b2c2d5a241b82d7fba29b6cb6aa1d3e961bd28e527cb1,224x224,224x224,PNG,true,images/train/35978.png
DS0005,train/23023.jpg,real,none,train,,train,,,,OK,dd1cf8b339a7fa6fcb7e54e2f052457559c209e44ff9930ed6e708c92df1aa35,224x224,224x224,PNG,true,images/train/23023.png
DS0005,train/47359.jpg,real,none,train,,train,,,,OK,ff6a98d817c31be6ff67d902cce85f6050e764b3d53cf8e98262e6ae7b731042,224x224,224x224,PNG,true,images/train/47359.png
DS0005,train/65951.jpg,real,none,train,,train,,,,OK,83cb65d11e0ecc983dc82b4f77df8bd1998843e6720d6be46ea35893b30d856c,224x224,224x224,PNG,true,images/train/65951.png
DS0005,train/31181.jpg,real,none,train,,train,,,,OK,d802d51a63854de2218f518afcc9479c16985e267233ddd20ad6993044865615,224x224,224x224,PNG,true,images/train/31181.png
DS0005,train/17093.jpg,real,none,train,,train,,,,OK,ebf04f30a2f19419c1a03bab3d6755141f5ebcebd3604e2ace3175e47a5e99db,224x224,224x224,PNG,true,images/train/17093.png
DS0005,train/57791.jpg,real,none,train,,train,,,,OK,4961769d1e1f17580298b49798c705c7103ed5de36787d2cfe92e37a99a4b105,224x224,224x224,PNG,true,images/train/57791.png
DS0005,train/4043.jpg,real,none,train,,train,,,,OK,0fc2d3d2873a7232a8918104c282dce4b820d291468b81ee39112d2a133b0721,224x224,224x224,PNG,true,images/train/4043.png
DS0005,train/44358.jpg,real,none,train,,train,,,,OK,e755b711753d896bfa4054d540d38829c4abce882a3f5616020c3588c03f3e14,224x224,224x224,PNG,true,images/train/44358.png
DS0005,train/66364.jpg,real,none,train,,train,,,,OK,e96923dea869575c116a5cc575d51448d183206d7c35bd20a0e695b075bd7c07,224x224,224x224,PNG,true,images/train/66364.png
DS0005,train/29184.jpg,real,none,train,,train,,,,OK,309a307264a97d4f04ceddfdd9fbcbc9659070aaeedc82de719eefd4d89dcd94,224x224,224x224,PNG,true,images/train/29184.png
DS0005,train/84680.jpg,real,none,train,,train,,,,OK,73e9584d6e650571257120ade600e1b993f6476d79e9cb8c7cdd11056c5bf757,224x224,224x224,PNG,true,images/train/84680.png
DS0005,train/46060.jpg,real,none,train,,train,,,,OK,ff67e29fb82ea62e808bfe7cc1d8880ee9b52feabbf3b018a6b46cd2de84d96d,224x224,224x224,PNG,true,images/train/46060.png
DS0005,train/65091.jpg,real,none,train,,train,,,,OK,1e6afe0c3d399707b45e7b064bee555804d03c6a829bc10dbb5321a511c6b1cd,224x224,224x224,PNG,true,images/train/65091.png
DS0005,train/78877.jpg,real,none,train,,train,,,,OK,629deb2927ccb3bbf6457841d8d589ce9672d1cbdc0cfc6e2af5e94a4c355c61,224x224,224x224,PNG,true,images/train/78877.png
DS0005,train/28365.jpg,real,none,train,,train,,,,OK,bbf0c5bb158a3129596847f55b3baa5b05cba3ab47cdbd5977104d31a648bdd8,224x224,224x224,PNG,true,images/train/28365.png
DS0005,train/68499.jpg,real,none,train,,train,,,,OK,20f01ab281502df58a432f61cef1ab065fa030841b20b6446470deec9ec0e176,224x224,224x224,PNG,true,images/train/68499.png
DS0005,train/32229.jpg,real,none,train,,train,,,,OK,65b834fdc949eaa42b12ba9f2011471f6afd215e6a8f25e462f3ea9f52e2ad04,224x224,224x224,PNG,true,images/train/32229.png
DS0005,train/58813.jpg,real,none,train,,train,,,,OK,fa4a29bd1ba6eb037501fec4d22c4e68cfe86a24925814ca4a46a5fce1791c10,224x224,224x224,PNG,true,images/train/58813.png
DS0005,train/49851.jpg,real,none,train,,train,,,,OK,71234a3101431ee699874d3fed618516e77a3d389a0486fc5fbbe176ddb218dd,224x224,224x224,PNG,true,images/train/49851.png
DS0005,train/9710.jpg,real,none,train,,train,,,,OK,9a020e870172eaa783321c50fecc20405a06abce7fa5fc6aed2d28dabd350c59,224x224,224x224,PNG,true,images/train/9710.png
DS0005,train/52589.jpg,real,none,train,,train,,,,OK,84715e88037fa0ad0caff00546cca164c715ad67052241a03eb48c06442fa343,224x224,224x224,PNG,true,images/train/52589.png
DS0005,train/64635.jpg,real,none,train,,train,,,,OK,4c0a291ece65756fe47cc5d4775d44c8b38e0f6b07092127179ff74fab0a5a9c,224x224,224x224,PNG,true,images/train/64635.png
DS0005,train/24330.jpg,real,none,train,,train,,,,OK,119bd068a99ca3051d9616603a347063cf3a76ccce7cc1cde2025e0c7450ff97,224x224,224x224,PNG,true,images/train/24330.png
DS0005,train/55282.jpg,real,none,train,,train,,,,OK,219ac6ef1dd3e43d804490769ce0f01dd33dd708bf27b0855db03fafb6fbfd3a,224x224,224x224,PNG,true,images/train/55282.png
DS0005,train/58988.jpg,real,none,train,,train,,,,OK,e3bfb8bc7226ee90a991759160387acaea9676cf1af38e3770a82f698a6d036a,224x224,224x224,PNG,true,images/train/58988.png
DS0005,train/77082.jpg,real,none,train,,train,,,,OK,8acb974613add4303266b8488ed43f7f035a5b3b86a24ae704799876a396ce20,224x224,224x224,PNG,true,images/train/77082.png
DS0005,train/39004.jpg,real,none,train,,train,,,,OK,e3aaef0808b3f281e83575fc1cd4eee4b1431d605f213108206f464328533911,224x224,224x224,PNG,true,images/train/39004.png
DS0005,train/72646.jpg,real,none,train,,train,,,,OK,cb02f0db5dec3a16b5ab073e838025285d2687c551b0be40bcfc26396a66b66c,224x224,224x224,PNG,true,images/train/72646.png
DS0005,train/74951.jpg,real,none,train,,train,,,,OK,d210331accf4738fc65b110593cc7a1c81e907cb369db3f5ef94cfba7afc30a1,224x224,224x224,PNG,true,images/train/74951.png
DS0005,train/15869.jpg,real,none,train,,train,,,,OK,9738e01c3c48bb88f34bc1393f4240bd36c4bb103f94de6e9b829e210f09c5c7,224x224,224x224,PNG,true,images/train/15869.png
DS0005,train/8895.jpg,real,none,train,,train,,,,OK,7f39103b607942b4fea5ea6a6ea984864bb20c561719f92e4797b7c61df519d0,224x224,224x224,PNG,true,images/train/8895.png
DS0005,train/10854.jpg,real,none,train,,train,,,,OK,08bd4c49a14efa016e5cb26399324b4b3d6b26b628025a833417130f8ede798f,224x224,224x224,PNG,true,images/train/10854.png
DS0005,train/51946.jpg,real,none,train,,train,,,,OK,7428305366db04d8e328e48ccd7ecfa8da4102dbf286f90d181233807e79d2c9,224x224,224x224,PNG,true,images/train/51946.png
DS0005,train/58632.jpg,real,none,train,,train,,,,OK,9a9a3b474675da33c80c75337aa0f7be00dbe548e717f23bac87db50b1379fe2,224x224,224x224,PNG,true,images/train/58632.png
DS0005,train/74629.jpg,real,none,train,,train,,,,OK,0e5c90b9783117af20f578ef60c8c57c61d1812fa607988fa6e30d02eef29dc4,224x224,224x224,PNG,true,images/train/74629.png
DS0005,train/13602.jpg,real,none,train,,train,,,,OK,c8d508ee4235b848e1d70a21e1f9b5a02101c6c066f6959292602b4e97df7475,224x224,224x224,PNG,true,images/train/13602.png
DS0005,train/63560.jpg,real,none,train,,train,,,,OK,ba3632e0d9e65d3e7aea74ecb0c5698e5cae33d8b19cf395491cb85710a9fda3,224x224,224x224,PNG,true,images/train/63560.png
DS0005,train/27507.jpg,real,none,train,,train,,,,OK,0313cae275c7fc08ca911988b3b2109c809651ecc0415e6514514bba8eb9293d,224x224,224x224,PNG,true,images/train/27507.png
DS0005,train/322.jpg,real,none,train,,train,,,,OK,d4a4294516d82e37b229d054e087e54a6dbf212e9483173127298da80dea3161,224x224,224x224,PNG,true,images/train/322.png
DS0005,train/73938.jpg,real,none,train,,train,,,,OK,962dbe9d2565b46fe5e161a09daf71698a4cea33fb999564dcab890017cbafa5,224x224,224x224,PNG,true,images/train/73938.png
DS0005,train/86229.jpg,real,none,train,,train,,,,OK,53e39daabc0fcd5d720bd5a93a6581b6258d3c92b6074098b6a8a6d3c28e8035,224x224,224x224,PNG,true,images/train/86229.png
DS0005,train/65663.jpg,real,none,train,,train,,,,OK,c49869ef7f2455547377e3c3ab7ef03ec6935075d629955b22879ddd15dd510a,224x224,224x224,PNG,true,images/train/65663.png
DS0005,train/11038.jpg,real,none,train,,train,,,,OK,5851758b4942bf08f887e1504ec6d8b91f444f6c319da4f40cd7f8185fb81095,224x224,224x224,PNG,true,images/train/11038.png
DS0005,train/13105.jpg,real,none,train,,train,,,,OK,5a3404eb1de5463767ab63bb7b02ae4eb1803b9c8f049258f10972c88f857f59,224x224,224x224,PNG,true,images/train/13105.png
DS0005,train/23489.jpg,real,none,train,,train,,,,OK,77c86a0ccea20cafc77b76f6ec7ba3c2306ca84edf18d0e0d838b24943e60bda,224x224,224x224,PNG,true,images/train/23489.png
DS0005,train/52844.jpg,real,none,train,,train,,,,OK,65c3c62f601184cb4310dbcc604f8a7c4e6728112cafd1a3079ac97ecce811f3,224x224,224x224,PNG,true,images/train/52844.png
DS0005,train/35769.jpg,real,none,train,,train,,,,OK,ba5b4518e6560296d0ed645434c4b29f97e8484ff94645af944f6ad16dc9485a,224x224,224x224,PNG,true,images/train/35769.png
DS0005,train/63459.jpg,real,none,train,,train,,,,OK,973cdf7119bef70372675b1f33242b40acb76d4b17bad6888aa8ef0bf5fb5a2e,224x224,224x224,PNG,true,images/train/63459.png
DS0005,train/66514.jpg,real,none,train,,train,,,,OK,039dc5745f92d7a1da82e282ee934187d56e5e457ecfb47d037c3aaf6838f022,224x224,224x224,PNG,true,images/train/66514.png
DS0005,train/25134.jpg,real,none,train,,train,,,,OK,c51e91bbbfe7b7cac8c9f5dd4d57179ebda7af8e25da41dba741ef3000b1921f,224x224,224x224,PNG,true,images/train/25134.png
DS0005,train/22891.jpg,real,none,train,,train,,,,OK,bdb4d73377becc6c14c976e49d75de7b4f63292851685edb5a37831e2c567a12,224x224,224x224,PNG,true,images/train/22891.png
DS0005,train/52071.jpg,real,none,train,,train,,,,OK,195d1a0f89341a667ddae1a3d68303886355c3c050e61074023fe1d1c358fc67,224x224,224x224,PNG,true,images/train/52071.png
DS0005,train/33872.jpg,real,none,train,,train,,,,OK,e4ea6a184148562a3da34c47110aae5c3ec4a3887c0765f2bcb8acc8f695f58b,224x224,224x224,PNG,true,images/train/33872.png
DS0005,train/82675.jpg,real,none,train,,train,,,,OK,e5c6d0fc7801eae2c18c69b03fa2e10ab3dd94b619f4e4c0344c8d3358e77105,224x224,224x224,PNG,true,images/train/82675.png
DS0005,train/33041.jpg,real,none,train,,train,,,,OK,ed41a71ea157b755e0a8152cfcb3c9c28bcd9dce295b711f8e79a6cc5e2e9b96,224x224,224x224,PNG,true,images/train/33041.png
DS0005,train/79.jpg,real,none,train,,train,,,,OK,d857541b07c2116ed314f3398e5b7b9301d1a71c2d9ea4eacd953a1626c754da,224x224,224x224,PNG,true,images/train/79.png
DS0005,train/38660.jpg,real,none,train,,train,,,,OK,61e10218b9561ec70ad8fcdc6a84ec34103c4a2a13b9e9c7fe8833900561072f,224x224,224x224,PNG,true,images/train/38660.png
DS0005,train/33977.jpg,real,none,train,,train,,,,OK,77e141ce8d828ac4ac7b6f355b9595da15cc103862cacc6b9db258f7a66a7d55,224x224,224x224,PNG,true,images/train/33977.png
DS0005,train/55606.jpg,real,none,train,,train,,,,OK,1ae7f3cc5d00cef5268e8ae72ffa41585edae5f9994a0cec55aff06a203b1133,224x224,224x224,PNG,true,images/train/55606.png
DS0005,train/16853.jpg,real,none,train,,train,,,,OK,4a281da623d6e45ad17663252d933b08b723a780274fc1d97a1800cb049c6122,224x224,224x224,PNG,true,images/train/16853.png
DS0005,train/47755.jpg,real,none,train,,train,,,,OK,feb51cab970212003e0102b144d5c0f2aa02b48db9c2bc06b61a6abf6265dbee,224x224,224x224,PNG,true,images/train/47755.png
